17278167	6080613
17278167	11545785
17278167	12153582
17278167	11847330
17278167	447541
17278167	324224
12274901	29950580
12274901	59433539
12274901	24568769
12274901	11655500
12274901	60969974
12274901	32020067
12274901	69864132
12274901	15042664
12274901	21979558
12274901	53124877
7633628	11799018
7633628	5655920
7633628	13885492
7633628	16654521
32877549	27888796
32877549	44575701
32877549	2407981
32442632	14541462
32442632	33007269
31794914	38483694
31794914	45640721
31794914	30063226
31794914	43701167
31794914	40659827
31794914	29687693
31794914	27888796
31794914	25337528
31794914	13478974
31794914	11655500
31794914	35487586
31794914	9160759
31794914	2160289
31794914	5233229
55562	25897737
55562	5233229
55621	57068
55621	3961262
55621	56403
5812135	25505732
3439377	42107340
3439377	30063226
21125828	14675963
29950580	25638740
29950580	40659827
29950580	55811843
29950580	2635374
29950580	12274901
29950580	23812724
29950580	65532054
12275017	17563278
12275017	59743248
12275017	6909884
12275017	5499520
12275017	31091061
12275017	5419754
12275017	11259099
12275017	53126594
12275017	32346786
12275017	26193577
1275773	4442579
8098537	697943
8098537	22314760
11193671	12970004
16814519	10461191
18295134	6080613
18295134	17278167
18295134	21073932
18295134	28801045
18295134	11070623
8009977	16798231
569162	23667942
56361	488
56403	55621
11812309	251539
4456087	12889882
4456087	8257202
73675155	37730422
17555136	1311302
133434	316198
2635374	26412922
2635374	52368234
2635374	29950580
2635374	4332168
2635374	45640721
2635374	2959852
2635374	11655500
2635374	30465014
2635374	5535245
2635374	5655920
2635374	13486307
2635374	5009432
2635374	5707281
2635374	8607184
2635374	29143538
2635374	24568769
2635374	35487586
2635374	10807491
2635374	4229645
2635374	11968361
2635374	23418227
2635374	49733918
2635374	32020067
2635374	5124903
2635374	36146560
2635374	25897737
2635374	19857195
1988380	250752
1988380	9283031
59433539	40775637
59433539	33403266
59433539	15042664
59433539	9597544
59433539	11545785
59433539	1311302
59433539	8147372
59433539	4332168
59433539	17278167
59433539	12274901
59433539	37993289
59433539	26547405
3374482	629392
8376380	11655500
8376380	20030502
57068	55621
31091061	12275017
31091061	4872239
31091061	33403266
31091061	11655500
3448876	17579561
3448876	28247728
44204055	26089784
44204055	26547405
8015348	2771703
3013731	2707977
66560325	47469718
8014456	4280076
916336	693179
916336	710307
10895922	37272168
44914136	71627223
44914136	30063226
44914136	13478974
44914136	53126594
44914136	11655500
44914136	35487586
44914136	57750962
3722236	208947
10461191	4059575
10461191	720790
10461191	7186163
10461191	15325459
10461191	28896172
10461191	16814519
10461191	550961
10461191	11070623
10461191	4034352
10461191	41841501
10461191	17278167
10461191	3684889
10461191	11661754
10461191	7056655
10461191	11545785
10461191	5241003
10461191	19555012
10461191	43007612
10461191	17693287
10461191	7789792
10461191	13933880
10461191	9597544
10461191	28801045
10461191	2052335
10461191	8016974
10461191	4331561
42107340	4345465
42107340	7476442
42107340	4588490
42107340	21247390
42107340	5499520
42107340	3439377
42107340	44980069
42107340	43701167
42107340	30063226
42107340	23881075
54597546	18078035
54597546	37993289
6626750	22349893
6626750	16232912
6626750	18068988
14723618	13478974
2707977	3013731
11543401	17278167
11543401	3275564
11543401	22300054
11543401	4212387
3011658	5360955
3011658	3684889
4463619	288959
63398	275967
63398	3853881
63398	42502
1625631	7538754
919188	6011681
919417	12915653
3015280	327627
11545785	32325993
11545785	9597544
11545785	7186163
11545785	15325459
11545785	28801045
11545785	11070623
11545785	14541462
11545785	10173704
11545785	59433539
11545785	2709681
11545785	32020067
11545785	984877
11545785	10461191
11545785	7789792
11545785	20173790
11545785	7056655
11545785	6080613
11545785	17278167
11545785	5241003
11545785	324224
23667942	11070623
23667942	569162
23667942	8137192
23667942	17168043
29684841	13330743
29684841	17563278
29684841	5499520
29684841	32020067
29684841	45640721
29684841	324224
2643033	49919358
2643033	20922453
43492573	24387889
208947	3722236
4189069	984877
2368666	984877
576198	868702
2368043	7789792
2368043	13933880
2709681	32325993
2709681	9597544
2709681	7789792
2709681	11545785
2709681	11070623
2709681	15325459
2709681	17278167
2709681	28801045
142554	6724138
26412922	28805240
26412922	17563278
26412922	12745245
26412922	8705236
26412922	2635374
26412922	2787312
26412922	6909884
26412922	16952675
26412922	27888796
26412922	40659827
26412922	30063226
26412922	33403266
6903356	3395373
27152915	32586434
8016974	10461191
8016974	9206014
29250524	27888796
29250524	26193577
18369649	41962344
39275854	27697424
65135	8255136
65135	40180163
36714705	26193577
44575701	32877549
44575701	47187200
44575701	2342167
44575701	4207335
44575701	2521009
44575701	1311302
44575701	982329
44575701	7405765
44575701	12165967
44575701	30465014
44575701	5364941
44575701	19857195
44575701	8396162
44575701	34738259
4465727	370239
4465727	11705865
49919358	25200282
49919358	988325
49919358	25897737
49919358	21318636
49919358	2643033
12902947	550733
32453977	17278167
32453977	9597544
32453977	22288196
32453977	11070623
37730422	73675155
15466385	5655920
5481148	710307
5481148	10292969
5481148	2488151
5481148	13933880
5481148	260292
5481148	324224
1561898	1610884
1286930	26089784
1286930	5707281
1286930	11655500
1286930	36857587
4031241	697943
4031241	2358250
4031241	61
5548394	984877
1286792	1165004
1286792	4450900
1286792	1602666
10807491	1311302
10807491	5707281
10807491	11655500
10807491	20500973
10807491	40659827
10807491	23418227
10807491	4442579
10807491	2635374
11821752	40659827
17563278	12275017
17563278	40659827
17563278	13478974
17563278	26412922
17563278	29684841
17563278	25591679
12561667	23418227
5482182	11070623
4032387	36242700
4032387	21704632
4032387	2342167
4032387	5655920
4032387	16403793
4032387	2106761
21137379	20291083
24960943	4343977
24960943	64217446
48129090	20291083
4467678	5191496
5549690	1039910
5824823	29025739
5824823	15468056
29687693	982329
29687693	24568769
29687693	11655500
29687693	13330743
29687693	31794914
29687693	20500973
29687693	46618639
29687693	23797127
29687693	43715065
21412915	2341723
21412915	6022825
21412915	672
21412915	22314760
1287055	15207684
29689102	61
40659013	17278167
40659013	9597544
40659013	7789792
40659013	22288196
40659013	28801045
40659013	11070623
3387667	984877
5483160	18584500
5483160	12889882
5483160	8257202
5483160	20922453
32020067	16377318
32020067	5891522
32020067	28896172
32020067	9206014
32020067	10358107
32020067	12614822
32020067	4332168
32020067	984877
32020067	5123414
32020067	45640721
32020067	41841501
32020067	7634566
32020067	20173790
32020067	17278167
32020067	2635374
32020067	21193206
32020067	10750034
32020067	16799878
32020067	8147372
32020067	10173704
32020067	11545785
32020067	324224
32020067	29684841
32020067	45471483
32020067	7789792
32020067	60944352
32020067	65532054
32020067	53124877
32020067	12274901
32020067	37993289
32020067	26547405
4468227	32325993
4468227	12603662
4468227	550961
4468227	6011681
4468227	973001
4468227	15325459
4468227	984877
4468227	28801045
6566947	45640721
6566947	41853755
6566947	17278167
6566947	4872239
6566947	2523624
15468056	982329
15468056	7104182
15468056	2342167
15468056	5824823
15468056	12165967
15468056	13330743
15468056	5655920
15468056	37562270
15468056	36242700
15468056	23797127
16826226	13193844
16826226	40814575
16826226	42514419
4468072	5708704
4468072	984877
11824672	11439131
11481320	5060317
145229	28521152
145119	28521152
145119	615097
66841770	48222103
1907875	286711
1907875	18199065
7923895	391827
7923895	13935115
4743170	37993289
47323302	63138346
6909884	40659827
6909884	27888796
6909884	26412922
6909884	41853755
6909884	12275017
6909884	2488151
6909884	53126594
6909884	11655500
6909884	35368070
6909884	25591679
21073932	11070623
21073932	18295134
21073932	5123414
21073932	28801045
21073932	20173790
33539028	3275564
3729145	3275564
3729145	8240903
3729145	857831
3729145	18187501
3729145	984877
3729145	3859026
24253553	2787312
4034352	17278167
4034352	10461191
4034352	65532054
4034338	303922
2210538	7538592
43839490	17278167
43839490	7789792
43839490	11070623
43839490	324224
146596	6588451
146596	697943
146596	2341723
146596	6022825
146596	672
146596	22314760
146596	30640415
146596	20068769
146596	61
146453	11951670
9311430	32218691
15745014	26089784
15745014	13478974
15745014	5707281
4034573	14846422
4034573	4922624
3660080	857831
40659827	26412922
40659827	17563278
40659827	29950580
40659827	45640721
40659827	11655500
40659827	21544127
40659827	6909884
40659827	25638740
40659827	41142226
40659827	15042664
40659827	9160759
40659827	18596159
40659827	29143538
40659827	53126594
40659827	31794914
40659827	65532054
40659827	33403266
40659827	10807491
40659827	5099803
40659827	36834369
40659827	11821752
40659827	53124877
67581784	20030502
1566180	8711684
7926039	17278167
7926039	28801045
7926039	339633
6843334	169540
6843334	1311302
6843334	25897737
5118106	4613356
5118106	6980277
5118106	13193844
18584500	5483160
23881075	42107340
25337528	857286
25337528	5761726
25337528	31794914
147795	5838822
147795	14553347
147795	4923607
147795	12850268
6132769	7405765
6132769	9596756
12132051	4332168
12132051	30063226
147679	20197626
4310158	2352852
857286	25337528
857286	20030502
857286	324224
21350490	3782336
857856	5061747
857831	3729145
857831	7538754
857831	3660080
857831	21492771
857831	2344324
857831	2512205
857831	975591
2214574	1421201
1132160	5707281
1567744	6980277
5761726	25337528
6567340	550733
13923920	1601195
13923920	8370974
5123414	32020067
5123414	21073932
5123414	13933880
7221590	5707281
7221590	4332168
4750733	12603662
4750733	9561277
12572639	10507341
12572639	5009557
22506452	19309741
22506452	4923607
22506452	40498931
22506452	2772092
22506452	32939333
6206674	43537529
6206674	21713750
6206674	2657663
28521152	145229
28521152	145119
28521152	42911332
5558840	20197626
38480086	45631194
8396162	44575701
8396162	5707281
8396162	11770024
8396162	8147372
8396162	11655500
8396162	4442579
8396162	28801045
8396162	17579561
12915856	9759426
18931600	8241067
12915653	919417
588508	390459
37464618	324224
35368070	6909884
35368070	156090
35368070	3962045
35368070	25200282
35368070	53126594
35368070	25591679
11558275	5707281
4109244	1311302
10750034	32020067
10750034	43701167
28247728	10176918
28247728	982329
28247728	3448876
28247728	11799018
28247728	36857587
1205313	19715268
1205313	52710
1205313	23797172
8303372	19715268
5124903	2635374
8670751	8269169
15819975	10507341
15819975	9597544
15819975	973001
77027	1262883
6298467	13933880
20065734	17981953
20065734	7051734
15042664	40659827
15042664	59433539
15042664	21544127
15042664	69864132
15042664	41142226
15042664	5099803
15042664	12274901
30640415	636
30640415	146596
30640415	646
30640415	6588451
30640415	2630044
30640415	4163084
30640415	2775804
30640415	6022825
30640415	61
30640415	606
95684804	6011200
20340780	8318479
6206051	2522719
12207377	5707281
12207377	26089784
12207377	55811843
12917656	5387225
12917656	31147080
28248161	30063226
20068769	2341723
20068769	2775804
20068769	672
20068769	146596
20068769	6588451
20068769	22314760
20068769	2630044
2657663	9597544
2657663	7789792
2657663	6206674
2657663	260292
2657663	8791023
2657663	5009557
2657663	14541462
3671596	5707281
3671596	26089784
23247183	747555
55811843	19139095
55811843	29950580
55811843	3395373
55811843	12207377
55811843	156090
55811843	17278167
12850268	147795
12850273	13406337
17575220	26248953
17575220	21244477
4479181	614639
53372367	11655500
53372367	1311302
53372367	21544127
7222120	5838822
37468372	37325726
3738741	16072207
5494686	8317074
79824	288959
156090	35368070
156090	65532054
156090	55811843
866736	984877
18932724	12730332
11492805	22300054
11492805	42463011
11492805	5499520
47332558	2355635
3395373	9597544
3395373	7789792
3395373	550961
3395373	55811843
3395373	11070623
3395373	6903356
3395373	15325459
3395373	14541462
3395373	17278167
3395373	324224
57635059	1468466
2591609	16954654
432889	11837101
8308655	7763814
5060317	11481320
26429296	8240903
4045747	732944
14673212	5009557
14673212	28801045
8240903	2526086
8240903	5708704
8240903	3729145
8240903	26429296
8240903	3684889
8240903	3275564
8240903	9283031
8240903	38246299
8240903	1394057
8240903	2075935
17579561	2062428
17579561	2064048
17579561	3715546
17579561	11799018
17579561	5364941
17579561	23797127
17579561	8396162
17579561	34738259
17579561	11953652
17579561	13885492
17579561	8319726
17579561	5499520
17579561	16403793
17579561	4922624
17579561	3448876
17579561	3552789
44155248	17278167
13933880	6298467
13933880	2368043
13933880	5123414
13933880	10461191
13933880	20173790
13933880	5009557
13933880	5481148
13933880	17693287
13933880	39964571
13933880	11703972
13933880	319014
13933880	28801045
25346062	11071671
25346062	25897737
38483694	31794914
38483694	42463011
38483694	20990758
38483694	6980277
38483694	18320879
38483694	2067612
38483694	5499520
38483694	16403793
1209402	68710879
5061747	29713874
5061747	857856
5061747	310646
28801045	15325459
28801045	40659013
28801045	5366835
28801045	9206014
28801045	6011200
28801045	11070623
28801045	10461191
28801045	18295134
28801045	17278167
28801045	8396162
28801045	14541462
28801045	10173704
28801045	7926039
28801045	7056655
28801045	6080613
28801045	11545785
28801045	324224
28801045	19139095
28801045	2709681
28801045	17693287
28801045	7789792
28801045	14673212
28801045	13933880
28801045	9597544
28801045	21073932
28801045	4468227
28801045	447541
868702	8081903
868702	576198
868702	1735547
868702	25200282
868702	12443335
868702	10440844
868702	11071671
868702	1261527
6852764	9597544
1141852	5707281
11837101	2104984
11837101	432889
11837101	1020223
16403793	5707281
16403793	38483694
16403793	4032387
16403793	18406560
16403793	38642184
16403793	17579561
2590460	5707281
2590460	4332168
2590460	6980277
5838822	147795
5838822	13938600
5838822	7222120
5838822	2355454
26089784	37614019
26089784	37216631
26089784	12207377
26089784	738165
26089784	35409087
26089784	5535245
26089784	3081789
26089784	3671596
26089784	449264
26089784	4922624
26089784	2054031
26089784	2350874
26089784	9587358
26089784	8607184
26089784	7196644
26089784	37270854
26089784	50494407
26089784	4442579
26089784	4165227
26089784	44204055
26089784	34016062
26089784	49733918
26089784	1286930
26089784	1311302
26089784	33678094
26089784	15745014
26089784	37993289
19309741	22506452
3676342	15914980
16405421	1261527
16405421	5191496
14675381	984877
14675381	17278167
14675381	17693287
14675381	7789792
14675381	11070623
18596159	23418227
18596159	40659827
21704632	20643208
21704632	4032387
21704632	38642184
10756023	13482684
10756023	11377469
14675963	21125828
4047921	8081903
9759426	12915856
9759426	5534714
20990758	38642184
20990758	13478974
20990758	7870228
20990758	11655500
20990758	38483694
20990758	57750962
20990758	324224
11770024	5535245
11770024	8396162
11770024	2172013
11770024	2225319
11770024	13885492
11770024	15207684
11770024	15628290
11770024	2054031
33760831	1311302
7870228	20990758
7870228	45640721
7870228	11655500
7870228	8147372
7870228	11259099
7870228	45471483
7870228	394570
7870228	33403266
7870228	34016062
21361413	29025739
28896172	10461191
28896172	5009557
28896172	17278167
28896172	32020067
28896172	17693287
28896172	324224
436240	319059
10321786	449264
10321786	7405765
25990116	28407929
4048936	27997211
41962344	18369649
9692201	23797127
9692201	34738259
9692201	37993289
9692201	26547405
710307	916336
710307	5481148
710307	980647
710307	11729882
2500580	1311980
2500580	4442579
710731	984877
8309438	9504519
8309438	11414616
8241067	18931600
8241067	17325161
13935115	7923895
2225319	11770024
2225319	15207684
2225319	6980277
10690087	6080613
27447748	9768925
68521854	984877
2595501	1311980
2160289	31794914
2160289	40775637
18598774	12889882
13938600	5838822
13938600	27983634
13938600	7513504
2596451	6980277
15325459	32325993
15325459	9597544
15325459	7186163
15325459	28801045
15325459	11070623
15325459	10173704
15325459	2709681
15325459	3395373
15325459	10461191
15325459	7789792
15325459	52452138
15325459	6080613
15325459	11545785
15325459	11847330
15325459	4468227
15325459	324224
28805240	26412922
42980299	48222103
5499520	12275017
5499520	10763101
5499520	17579561
5499520	25591679
5499520	40775637
5499520	38483694
5499520	25505732
5499520	11492805
5499520	27888796
5499520	29684841
5499520	41853755
5499520	42107340
5499520	9768925
438034	8791023
1421201	2214574
6080835	9332182
6080835	20922453
6080835	12889882
370239	4465727
370239	11705865
6080613	32325993
6080613	7186163
6080613	15325459
6080613	9206014
6080613	550961
6080613	11070623
6080613	17693287
6080613	7789792
6080613	18295134
6080613	20173790
6080613	19437014
6080613	17278167
6080613	9597544
6080613	28801045
6080613	5009557
6080613	10173704
6080613	392404
6080613	10690087
6080613	7056655
6080613	11545785
6080613	11847330
6080613	447541
6080613	278992
6080613	5192493
1146405	261033
1146405	4503953
21088536	4901032
52368234	71627223
52368234	18078035
52368234	11655500
52368234	2635374
442755	697943
442755	672
442755	22314760
442755	2358250
442755	61
59743248	12275017
59743248	33403266
59743248	53126594
59743248	41853755
21002261	6014269
8318479	8531339
8318479	19085480
8318479	12603662
8318479	12313344
8318479	20340780
10763101	25591679
10763101	5499520
10763101	11655500
6588451	146596
6588451	4358883
6588451	32
6588451	33
6588451	2775804
6588451	606
6588451	22314760
6588451	20068769
6588451	636
6588451	646
6588451	697943
6588451	2630044
6588451	2341723
6588451	672
6588451	30640415
6588451	209
27888796	26412922
27888796	29143538
27888796	50494407
27888796	53126594
27888796	13330743
27888796	31794914
27888796	45471483
27888796	57750962
27888796	30063226
27888796	2959852
27888796	13478974
27888796	24568769
27888796	35477653
27888796	32877549
27888796	33403266
27888796	6909884
27888796	25591679
27888796	29250524
27888796	13486307
27888796	5499520
27888796	23812724
27888796	36269688
27888796	26523584
27888796	9160759
27888796	9587358
5137213	260263
5137213	52710
48427867	6397844
11137425	260263
51996948	4453434
51996948	45369265
9332182	20644592
9332182	1589091
9332182	6080835
9332182	25200282
9332182	1049256
9332182	988325
9332182	1691884
9332182	20922453
8317074	5494686
11847330	15325459
11847330	6080613
11847330	17278167
11847330	32325993
11847330	9597544
11847330	11070623
11847330	324224
55548325	615097
59032869	11655500
1928078	20500973
43701167	31794914
43701167	10750034
43701167	42107340
4331561	10461191
4056606	747555
9768925	27447748
9768925	12036831
9768925	5499520
9768925	30063226
9768925	33403266
9768925	1311302
9768925	19857195
38771346	324224
40180163	65135
4332168	35118764
4332168	2342167
4332168	1325616
4332168	10176918
4332168	11968361
4332168	12132051
4332168	23418227
4332168	59433539
4332168	32020067
4332168	5009432
4332168	738165
4332168	4922624
4332168	2590460
4332168	11799018
4332168	7221590
4332168	2635374
4332168	23797127
4332168	36857587
8252281	5360955
8252281	20643208
1152287	10507341
16072207	3738741
3250069	4207335
11070623	7186163
11070623	14675381
11070623	15325459
11070623	40659013
11070623	6011200
11070623	984877
11070623	10461191
11070623	18295134
11070623	20173790
11070623	17278167
11070623	11661754
11070623	5009557
11070623	14541462
11070623	10173704
11070623	339633
11070623	23812724
11070623	7056655
11070623	6080613
11070623	11545785
11070623	5482182
11070623	11847330
11070623	5241003
11070623	32325993
11070623	23667942
11070623	265140
11070623	43839490
11070623	19139095
11070623	2709681
11070623	32453977
11070623	17693287
11070623	7789792
11070623	9597544
11070623	28801045
11070623	3395373
11070623	2052335
11070623	29422819
11070623	21073932
11070623	447541
169540	3558124
169540	21193206
169540	18344523
169540	37442257
169540	8148428
169540	6843334
169540	1311302
169540	34092844
169540	1159835
169540	26547405
3960276	2054376
8252006	11655500
8252006	20500973
1589091	1049256
1589091	9332182
1589091	988325
1589091	304481
28196253	11071671
720790	10461191
18947894	614639
8319726	17579561
11414616	8309438
3684889	8240903
3684889	10461191
3684889	3011658
3684889	984877
1153516	324224
21713750	6206674
21713750	12614822
7946972	22682647
11071671	2785546
11071671	8557254
11071671	26824763
11071671	28196253
11071671	13418919
11071671	9206514
11071671	29842707
11071671	25346062
11071671	868702
11071671	13129014
12153582	71627223
12153582	550961
12153582	13478974
12153582	17278167
12153582	36424109
12153582	53126594
12153582	25591679
7882388	21124935
7882388	30063226
7882388	38642184
7882388	2787312
41265412	34092844
8255136	65135
53662664	984877
4059575	984877
4059575	10461191
13171322	11655500
23812724	11070623
23812724	29950580
23812724	13478974
23812724	5233229
23812724	27888796
23812724	10176918
23812724	30063226
23812724	7789792
23812724	25505732
23812724	1447211
3252889	5650191
3252889	447541
33403266	26412922
33403266	57750962
33403266	29025739
33403266	59743248
33403266	11655500
33403266	1159320
33403266	13486307
33403266	41853755
33403266	8147372
33403266	31091061
33403266	38072999
33403266	36269688
33403266	27888796
33403266	9768925
33403266	9160759
33403266	7870228
33403266	29143538
33403266	53126594
33403266	619132
33403266	40659827
33403266	45471483
33403266	59433539
33403266	30063226
33403266	35477653
33403266	11350673
33403266	25591679
33403266	26193577
33403266	26523584
33403266	26547405
45895753	26193577
45895753	25591679
3962045	35368070
3962045	37993289
380812	1313099
7513504	13938600
7513504	6692886
7513504	20884869
25200282	49919358
25200282	35368070
25200282	9332182
25200282	7813712
25200282	868702
447541	6080613
447541	1874372
447541	3252889
447541	11070623
447541	17278167
447541	28801045
2512205	857831
